video_id,title,channel_name,views,duration_seconds,duration_minutes,days_since_upload,title_length,title_uppercase_ratio,title_word_count,views_per_day,data_source,video_age_category,is_recent,log_days_since_upload,duration_category,is_short_video,is_long_video,log_duration,has_clickbait_words,has_numbers,has_question,has_exclamation,title_length_category,log_views,log_views_per_day,view_velocity,is_high_view
g6PEgERL8Qw,ATN Bangla Top News. 1 PM. 28.10.2025 | Today's News | BD News | ATN Bangla News,Unknown,31000,0,0.0,0,80,0.3829787234042553,17,31000.0,scraped,very_recent,1,0.0,very_short,1,0,0.0,0,1,0,0,very_long,10.34177474101152,10.34177474101152,31000.0,0
EQAiWI4kbQs,"Maryam Nawaz in action, big order issued | Headlines Geo News 7 AM | 26 Oct 2025",Unknown,65000,0,0.0,3,80,0.1481481481481481,17,21666.666666666668,scraped,very_recent,1,1.3862943611198906,very_short,1,0,0.0,0,1,0,0,very_long,11.082157933374816,9.983576412990763,37527.76749732568,0
x_CAdvuVW5Y,Parliament Ad Hoc Committee | Former Police Minister Bheki Cele,Unknown,615000,0,0.0,5,63,0.1698113207547169,10,123000.0,scraped,very_recent,1,1.791759469228055,very_short,1,0,0.0,0,0,0,0,long,13.329379172803593,11.719947764402807,275036.3612324741,0
RCazfY-7MD0,Trump says all trade negotiations with Canada are terminated,Unknown,82000,0,0.0,4,60,0.0384615384615384,9,20500.0,scraped,very_recent,1,1.6094379124341003,very_short,1,0,0.0,0,0,0,0,long,11.314486721293981,9.928228944424575,41000.0,0
H6qdRpTuY9U,"PM Carney makes bold promise in pre-budget speech | CTV National News for Wednesday, Oct. 22, 2025",Unknown,54000,0,0.0,5,98,0.1408450704225352,17,10800.0,scraped,very_recent,1,1.791759469228055,very_short,1,0,0.0,0,1,0,0,very_long,10.896757843893464,9.287394001418473,24149.534156997728,0
e6kF7Morrrg,NBC Nightly News Full Episode - Oct. 22,Unknown,472000,0,0.0,6,39,0.2857142857142857,8,78666.66666666667,scraped,very_recent,1,1.9459101490553132,very_short,1,0,0.0,0,1,0,0,medium,13.064736383209516,11.272987507123249,192693.19309894336,0
cuu9Sg9tJUU,What’s behind the high price of Canadian beef?,Unknown,74000,0,0.0,8,46,0.054054054054054,8,9250.0,scraped,recent,1,2.1972245773362196,very_short,1,0,0.0,0,0,0,0,medium,11.211833885608513,9.132486932771318,26162.950903902256,0
PgO_HLQE6oE,"PBS News Hour full episode, Oct. 27, 2025",Unknown,84000,0,0.0,1,41,0.24,8,84000.0,scraped,very_recent,1,0.6931471805599453,very_short,1,0,0.0,0,1,0,0,medium,11.338583982516495,11.338583982516495,84000.0,0
_8wxy71NmYk,CBC News: The National | Trump terminates trade talks with Canada,Unknown,127000,0,0.0,4,65,0.1509433962264151,11,31750.0,scraped,very_recent,1,1.6094379124341003,very_short,1,0,0.0,0,0,0,0,long,11.751950239425476,10.36567949988784,63500.0,0
AdqrTg_hpEQ,Walking Exercise with the SUPER Coaches! | Walk at Home,Unknown,17000000,0,0.0,365,55,0.2272727272727272,10,46575.34246575343,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,0,0,1,long,16.648723960844016,10.748848018795744,889820.6684033633,1
enYITYwvPAQ,FAST Walking in 30 minutes | Fitness Videos,Unknown,166000000,0,0.0,2190,43,0.2121212121212121,8,75799.08675799087,scraped,old,0,7.692113339595466,very_short,1,0,0.0,0,1,0,0,medium,18.927498352344912,11.235854716194332,3547202.898316712,1
HwES4OSc9H8,15-Minute Chair Exercises For Seniors: Simple Seated Workout For Over 60s - Fitness Workout,Unknown,2100000,0,0.0,365,91,0.1690140845070422,14,5753.424657534247,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,1,0,0,very_long,14.557448378884015,8.657724343531845,109919.02374394488,0
AEREJOT_Mpc,30 Minute Walking Exercise | 2 Mile Walk at Home | Walk with the Docs 2025!,Unknown,1400000,0,0.0,180,75,0.16,16,7777.777777777777,scraped,quarter_old,0,5.198497031265826,very_short,1,0,0.0,0,1,0,1,very_long,14.151983508870947,8.95915450685925,104349.83894999018,0
UDATUfvf9cI,30-Minute Power Walking Workout | Tanner Courtad,Unknown,1800000,0,0.0,210,48,0.1578947368421052,7,8571.42857142857,scraped,quarter_old,0,5.351858133476067,very_short,1,0,0.0,0,1,0,0,medium,14.403297778421795,9.056306352010564,124211.80068162376,0
KaIeBaxzIqs,10-Minute Fast Walking Workout With Tanner Courtad,Unknown,1000000,0,0.0,120,50,0.1707317073170731,7,8333.333333333334,scraped,quarter_old,0,4.795790545596741,very_short,1,0,0.0,0,1,0,0,medium,13.815511557963774,9.028138807982804,91287.09291752768,0
CIxNJbit9BA,Half An Hour Weight Loss - 30 Min Home Workout To Burn Fat,Unknown,33000000,0,0.0,2555,58,0.2558139534883721,13,12915.851272015656,scraped,old,0,7.846198815497425,very_short,1,0,0.0,0,1,0,0,long,17.312018149733785,9.466288038038272,652857.6353053679,1
x6wiDew4sYU,The Best 25 Minute Exercise Routine For Seniors Over 60,Unknown,2800000,0,0.0,330,55,0.1904761904761904,10,8484.848484848484,scraped,quarter_old,0,5.802118375377063,very_short,1,0,0.0,1,1,0,0,long,14.845130332288226,9.046155170883155,154134.9271176905,1
cZuspnI9nf0,"""GET STRONG"" Kids Core Workout (How To Get A Strong CORE)",Unknown,2600000,0,0.0,365,57,0.4883720930232558,11,7123.287671232877,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,1,0,0,0,long,14.77102238760702,8.871265024171606,136090.21987345556,1
BT-5Tl6BVYM,"Slim Stomach, Round Butt, and Sexy Legs Home Workout (No Equipment Needed)!",Unknown,15000000,0,0.0,1095,75,0.1864406779661017,12,13698.6301369863,scraped,old,0,6.999422467507961,very_short,1,0,0.0,0,0,0,1,very_long,16.52356082573315,9.525124114151513,453298.4139116246,1
J-pI73Dw0e4,"BEST workout for GLUTES, LEGS & CORE by THE KING OF SQUAT @nyawolomshini21",Unknown,3500000,0,0.0,365,74,0.5614035087719298,13,9589.04109589041,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,1,1,0,0,very_long,15.068273812173887,9.168480453154059,183198.3729065748,1
J4Ce-okhwvo,Easy Exercise To Lose Belly Fat At Home For Beginners - 35 Mins Aerobic Workout | EMMA Fitness,Unknown,84000000,0,0.0,1825,94,0.2465753424657534,18,46027.39726027397,scraped,old,0,7.509883061154913,very_short,1,0,0.0,0,1,0,0,very_long,18.24632736871235,10.737013816745462,1966291.2728949937,1
bSnNQaAr5l8,Walk Yourself Healthy! - a YouTube Fitness Show | Episode 1 | Walk at Home,Unknown,3000000,0,0.0,365,74,0.1818181818181818,15,8219.17808219178,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,1,0,1,very_long,14.914123179965662,9.01434715231577,157027.17677706413,1
Y08OkdVO4Co,20 Minute Full Body Workout At Home - No Equipment,Unknown,9500000,0,0.0,1825,50,0.2105263157894736,10,5205.479452054795,scraped,old,0,7.509883061154913,very_short,1,0,0.0,0,1,0,0,medium,16.066802461833923,8.557659177367482,222378.17967264808,1
cbKkB3POqaY,25 MIN FULL BODY HIIT for Beginners - No Equipment - No Repeat Home Workout,Unknown,24000000,0,0.0,730,75,0.3859649122807017,15,32876.71232876712,scraped,old,0,6.594413459749778,very_short,1,0,0.0,0,1,0,0,very_long,16.993564429978885,10.400550270373872,888279.8522371263,1
PG2f3GF5RlI,Top 10 Morning Exercises To Do At Home,Unknown,26000000,0,0.0,1825,38,0.2413793103448276,8,14246.575342465754,scraped,old,0,7.509883061154913,very_short,1,0,0.0,1,1,0,0,medium,17.073607134447293,9.564342019813491,608613.965419879,1
4iy4yEKa7W8,30 MIN FULL BODY WORKOUT No Equipment (From the MadFit App),Unknown,3200000,0,0.0,1460,59,0.5333333333333333,11,2191.780821917808,scraped,old,0,7.2868764117507,very_short,1,0,0.0,0,1,0,0,long,14.978661680269907,7.692925799017189,83747.8276144342,1
bO6NNfX_1ns,"10-minute Indoor Walking Workout for Seniors, Beginner Exercisers",Unknown,6800000,0,0.0,1825,65,0.1111111111111111,8,3726.027397260274,scraped,old,0,7.509883061154913,very_short,1,0,0.0,0,1,0,0,long,15.732433317205148,8.223366250474584,159175.9601867376,1
agvdkRc_img,Do This Workout Every Evening - 10 Minute Full Body To Get In Shape,Unknown,10000000,0,0.0,2190,67,0.2352941176470588,14,4566.2100456621,scraped,old,0,7.692113339595466,very_short,1,0,0.0,0,1,0,0,long,16.118095750958314,8.426657804170773,213686.9215853441,1
digpucxFbMo,LOSE BELLY FAT IN 7 DAYS Challenge | Lose Belly Fat In 1 Week At Home | Cult Fit | CureFit,Unknown,101000000,0,0.0,1460,90,0.4615384615384615,21,69178.08219178082,scraped,old,0,7.2868764117507,very_short,1,0,0.0,0,1,0,0,very_long,18.430631084706523,11.144453815444217,2643290.8090805793,1
xqA_T8qQB4g,💃 Making Exercise Fun with Classics of the 1970's!💃 70's music Dance Workout 💃,Unknown,2400000,0,0.0,1095,78,0.1132075471698113,14,2191.780821917808,scraped,old,0,6.999422467507961,very_short,1,0,0.0,0,1,0,1,very_long,14.690979711984754,7.692925799017189,72527.74622585993,1
jlN217tjnxM,20-Minute Chair Exercises For Seniors: Simple Seated Workout For Over 60s - Fitness Workout,Unknown,896000,0,0.0,330,91,0.1690140845070422,14,2715.151515151515,scraped,quarter_old,0,5.802118375377063,very_short,1,0,0.0,0,1,0,0,very_long,13.705696808027874,7.906971273260858,49323.17667766096,0
y2HJ0Iq6R8A,25 Minute Dance Workout At Home | Exercise To Lose Weight FAST | Zumba Class,Unknown,749000,0,0.0,270,76,0.2586206896551724,15,2774.074074074074,scraped,quarter_old,0,5.602118820879701,very_short,1,0,0.0,0,1,0,0,very_long,13.52649559761195,7.9284327191843005,45582.68839681883,0
s6U3vDtdzrE,30 Minute Morning Exercise Routine - Do This Every Day,Unknown,22000000,0,0.0,1825,54,0.1904761904761904,10,12054.794520547945,scraped,old,0,7.509883061154913,very_short,1,0,0.0,0,1,0,0,long,16.906553056777135,9.397300696410914,514981.0476629745,1
lS6qBCIVFws,Beginner Weight Loss Workout - Easy Exercises At Home,Unknown,6100000,0,0.0,2555,53,0.1818181818181818,9,2387.4755381604696,scraped,old,0,7.846198815497425,very_short,1,0,0.0,0,0,0,0,long,15.623799493077952,7.778410591270546,120679.74470796193,1
ZCSGRrzHS7g,35 Mins Exercises For Weight Loss | Best FULL BODY WORKOUT | Zumba Class,Unknown,25000000,0,0.0,1825,72,0.4181818181818181,14,13698.6301369863,scraped,old,0,7.509883061154913,very_short,1,0,0.0,1,1,0,0,very_long,17.034386422832473,9.525124114151513,585205.7359806529,1
wbbCqU0dBe4,10 Min Chair Workout for Seniors | Belly Fat Exercises for Men Over 50,Unknown,3100000,0,0.0,330,70,0.173076923076923,14,9393.939393939394,scraped,quarter_old,0,5.802118375377063,very_short,1,0,0.0,0,1,0,0,long,14.946912992035967,9.14792646094218,170649.3835945859,1
LhL5SNZfnQs,14 Days Weight Loss Challenge - Home Workout Routine,Unknown,48000000,0,0.0,2190,52,0.1707317073170731,9,21917.80821917808,scraped,old,0,7.692113339595466,very_short,1,0,0.0,0,1,0,0,long,17.6867115897055,9.995100370020829,1025697.2236096517,1
wQrV75N2BrI,20 Minute Brisk Walk | Walk at Home Workouts,Unknown,18000000,0,0.0,2190,44,0.1818181818181818,9,8219.17808219178,scraped,old,0,7.692113339595466,very_short,1,0,0.0,0,1,0,0,medium,16.705882371415992,9.01434715231577,384636.4588536194,1
DVD_gIdPr-o,30 Min Cardio HIIT Workout at home - 5000 steps for Fat Burn (No equipment),Unknown,891000,0,0.0,60,75,0.1923076923076923,15,14850.0,scraped,month_old,0,4.110873864173311,very_short,1,0,0.0,0,1,0,0,very_long,13.700100828786772,9.605822482030945,115027.60538236027,0
-SSYX8sIOmM,20 Minute Walk at Home Exercise | Fitness Videos,Unknown,54000000,0,0.0,2555,48,0.1621621621621621,9,21135.02935420744,scraped,old,0,7.846198815497425,very_short,1,0,0.0,0,1,0,0,medium,17.804494623047066,9.958734415586248,1068312.4941360564,1
UIPvIYsjfpo,30 Min FULL BODY WORKOUT with WARM UP | No Equipment & No Repeat | Rowan Row,Unknown,3300000,0,0.0,365,76,0.509090909090909,17,9041.09589041096,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,1,0,0,very_long,15.009433329466965,9.109646272798424,172729.89445477052,1
X3q5e1pV4pc,1.0 Mile Happy Walk | Walk at Home | Walking Workout | over 100M Views,Unknown,73000000,0,0.0,3285,70,0.1914893617021276,15,22222.222222222223,scraped,old,0,8.097426298597213,very_short,1,0,0.0,0,1,0,0,long,18.105970012811294,10.008893067181484,1273664.8783028533,1
dzsTgmGxlO8,30 MIN FULL BODY HOME WORKOUT (No Equipment),Unknown,14000000,0,0.0,1825,44,0.7272727272727273,8,7671.232876712329,scraped,old,0,7.509883061154913,very_short,1,0,0.0,0,1,0,0,medium,16.454567959008102,8.945362970210043,327715.21214916557,1
gC_L9qAHVJ8,"30 minute fat burning home workout for beginners. Achievable, low impact results.",Unknown,56000000,0,0.0,2190,81,0.0153846153846153,12,25570.77625570776,scraped,old,0,7.692113339595466,very_short,1,0,0.0,0,1,0,0,very_long,17.840862266556567,10.149244532267069,1196646.760877927,1
Ao1tzPTm-40,"Do this 10 Min Morning Workout Routine Everyday - No Jumping, No Repeat",Unknown,5100000,0,0.0,365,71,0.1818181818181818,13,13972.602739726028,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,1,0,0,very_long,15.444751293772967,9.544925310178602,266946.200521009,1
UNA_1DXsLmg,Classic 2 Mile Workout by Walk at Home - DLCC3 - Steel City Series,Unknown,24000000,0,0.0,1460,66,0.2448979591836734,14,16438.35616438356,scraped,old,0,7.2868764117507,very_short,1,0,0.0,0,1,0,0,long,16.993564429978885,9.707433505092899,628108.7071082565,1
TzbaUd5j_jA,Belly Fat Workout + Full Body Exercise Video | Workout Video | Zumba Fitness With Unique Beats,Unknown,4500000,0,0.0,210,94,0.1866666666666666,17,21428.571428571428,scraped,quarter_old,0,5.351858133476067,very_short,1,0,0.0,0,0,0,0,very_long,15.319588176962746,9.972527089600892,310529.5017040594,1
IT94xC35u6k,"20 min Fat Burning Workout for TOTAL BEGINNERS (Achievable, No Equipment)",Unknown,31000000,0,0.0,1095,73,0.3448275862068966,11,28310.502283105023,scraped,old,0,6.999422467507961,very_short,1,0,0.0,0,1,0,0,very_long,17.249497794707484,10.251023442155637,936816.7220840241,1
s6mxHVbW8hQ,15-Minute Full Body Workout For Seniors - Stay Strong & Fit At Home,Unknown,246000,0,0.0,365,67,0.22,13,673.972602739726,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,1,0,0,long,12.413090879946887,6.514672101515053,12876.228495719259,0
NtUzRHR1B-o,DWD#82 | 30mins Daily BELLY FAT BURN Workout | Easy Exercise to Lose weight 3-5kgs #dancewithdeepti,Unknown,11000000,0,0.0,1095,99,0.273972602739726,16,10045.66210045662,scraped,old,0,6.999422467507961,very_short,1,0,0.0,0,1,0,0,very_long,16.213405921671733,9.21499572901227,332418.83686852467,1
HXVjc3Tiobg,25 min quick Whole body workout for fitness.,Unknown,486000,0,0.0,1460,44,0.0294117647058823,8,332.8767123287671,scraped,old,0,7.2868764117507,very_short,1,0,0.0,0,1,0,0,medium,13.093965960493682,5.810771800069215,12719.201318942194,0
iNW4lCU693Q,Fat burning Beginner LOW IMPACT home cardio workout - all standing!,Unknown,11000000,0,0.0,1825,67,0.2,11,6027.397260273972,scraped,old,0,7.509883061154913,very_short,1,0,0.0,0,0,0,1,long,16.213405921671733,8.70423646007557,257490.52383148725,1
Ta8_ASDu9yk,10 MIN PERFECT ABS WORKOUT (RESULTS GUARANTEED!),Unknown,12000000,0,0.0,1460,48,1.0,7,8219.17808219178,scraped,old,0,7.2868764117507,very_short,1,0,0.0,0,1,0,1,medium,16.300417291085605,9.01434715231577,314054.35355412826,1
3Vp5HoDbLt0,Lose Belly Fat Super Fast Exercise - Reduction Of Belly Fat Quickly | Zumba Class,Unknown,6400000,0,0.0,1825,81,0.2,15,3506.849315068493,scraped,old,0,7.509883061154913,very_short,1,0,0.0,0,0,0,0,very_long,15.671808704579888,8.162758397913992,149812.66841104714,1
VsXAnQLJ5bM,10 Minute Dance Workout At Home | Exercise To Lose Weight FAST | Zumba Class,Unknown,198000,0,0.0,60,76,0.2586206896551724,15,3300.0,scraped,month_old,0,4.110873864173311,very_short,1,0,0.0,0,1,0,0,very_long,12.19602736016897,8.101980731853192,25561.690084968952,0
uOW5VsQCfPI,15 Min Full Body Standing Workout to Transform Your Shape,Unknown,4000000,0,0.0,365,57,0.1739130434782608,10,10958.90410958904,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,1,0,0,long,15.201805169084134,9.301998811338645,209369.5690360855,1
XZJp_ysweTY,The 80's DANCE PARTY WORKOUT | 20 Minute LOW IMPACT WALKING WORKOUT,Unknown,234000,0,0.0,270,67,0.84,12,866.6666666666666,scraped,quarter_old,0,5.602118820879701,very_short,1,0,0.0,0,1,0,0,long,12.36308066783498,6.765807616326455,14240.78649513432,0
efHW7l2OYdM,Walmart Fashion Haul 🎄✨ Holiday Edition ✨🎄 30+ items!,Unknown,27000,0,0.0,2,53,0.1351351351351351,9,13500.0,scraped,very_recent,1,1.0986122886681098,very_short,1,0,0.0,0,1,0,1,long,10.203629181337648,9.510519035757246,19091.883092036784,0
9ySVYSlQpwA,2025 Fall Fashion Trends!,Unknown,95000,0,0.0,30,25,0.1764705882352941,4,3166.6666666666665,scraped,recent,1,3.4339872044851463,very_short,1,0,0.0,0,1,0,1,short,11.461642696843066,8.060750528543206,17344.54765433026,0
sZs82IB1PtI,Recent Clothing Pickups! | Men's Streetwear Fashion Haul,Unknown,4800,0,0.0,9,56,0.1521739130434782,8,533.3333333333334,scraped,recent,1,2.302585092994046,very_short,1,0,0.0,0,0,0,1,long,8.476579508530941,6.281019863941443,1600.0,0
LeGS7yb6rmU,WALMART NEW ARRIVALS 2025| WALMART ITEMS UNDER $30| WALMART FASHION HAUL #WOMEN OVER 40,Unknown,1400,0,0.0,0,87,1.0,14,1400.0,scraped,very_recent,1,0.0,very_short,1,0,0.0,0,1,0,0,very_long,7.244941546337007,7.244941546337007,1400.0,0
fWYsMInUZF8,Back to School ESSENTIALS 2025 (on a budget),Unknown,158000,0,0.0,60,44,0.3870967741935484,8,2633.333333333333,scraped,month_old,0,4.110873864173311,very_short,1,0,0.0,0,1,0,0,medium,11.970356641102999,7.876385424536865,20397.712290025727,0
m8cxfdV2LB4,H&M SUMMER TRY ON HAUL,Unknown,1100000,0,0.0,90,22,1.0,5,12222.222222222224,scraped,month_old,0,4.51085950651685,very_short,1,0,0.0,0,0,0,0,short,13.910821646859095,9.411092882273227,115950.18087284057,0
ZvwY8afERAI,whimsy BIG thrift haul ⋆˚࿔ try on clothes + room decor!,Unknown,66000,0,0.0,30,55,0.075,11,2200.0,scraped,recent,1,3.4339872044851463,very_short,1,0,0.0,0,0,0,1,long,11.097425172408931,7.696667081526462,12049.896265113653,0
h5HjOfx2fYo,New Walmart Fashion Haul- Must See| WALMART FASHION FOR WOMEN OVER 40,Unknown,4200,0,0.0,7,69,0.5925925925925926,12,600.0,scraped,very_recent,1,2.0794415416798357,very_short,1,0,0.0,0,1,0,0,long,8.343077871169383,6.398594934535208,1587.4507866387544,0
AIfnXj1Or-w,SHEIN Big Sale Try-On Haul | Petite Fashion Finds You’ll Love 💕,Unknown,2100,0,0.0,1,63,0.3125,12,2100.0,scraped,very_recent,1,0.6931471805599453,very_short,1,0,0.0,0,0,0,0,long,7.650168700845001,7.650168700845001,2100.0,0
SwzwX2vyoUM,Huge Autumn fashion Haul (High street & High end),Unknown,46000,0,0.0,30,49,0.131578947368421,9,1533.3333333333333,scraped,recent,1,3.4339872044851463,very_short,1,0,0.0,0,0,0,0,medium,10.736418414365376,7.335851255149132,8398.412548412547,0
VMNc2KCfXqw,Fall Fashion Haul and New In from Zara,Unknown,1400,0,0.0,0,38,0.1935483870967742,8,1400.0,scraped,very_recent,1,0.0,very_short,1,0,0.0,0,0,0,0,medium,7.244941546337007,7.244941546337007,1400.0,0
iWTebI_8o8s,GINORMOUS HALARA FALL FASHION HAUL + Try On | Trying All VIRAL TRENDING PIECES!! Is it Worth it?,Unknown,271,0,0.0,5,96,0.7432432432432432,18,54.2,scraped,very_recent,1,1.791759469228055,very_short,1,0,0.0,0,0,0,1,very_long,5.605802066295998,4.01096295328305,121.1948843804886,0
KcAoiQ0nq0w,"Fall Fashion Haul, DM Shopping, A Day as a Mom & Book Fair Haul 🍂🎬🎧|| samiraxrieger",Unknown,19000,0,0.0,2,83,0.2,16,9500.0,scraped,very_recent,1,1.0986122886681098,very_short,1,0,0.0,0,0,0,0,very_long,9.852246888342531,9.15915233520675,13435.028842544401,0
AyXgghFimfg,Closet Confessions: Lyla Styles Me Up | Fashion Haul | Trinny,Unknown,44000,0,0.0,3,61,0.1875,11,14666.666666666666,scraped,very_recent,1,1.3862943611198906,very_short,1,0,0.0,0,0,0,0,long,10.691967639914864,9.593400803726196,25403.411844343536,0
Blj7Joo7ssM,Cupshe Thanksgiving & Holiday Fashion Haul✨,Unknown,308,0,0.0,0,43,0.1388888888888889,6,308.0,scraped,very_recent,1,0.0,very_short,1,0,0.0,0,0,0,0,medium,5.733341276897746,5.733341276897746,308.0,0
wiXkF-j0E_Y,Myntra Best collection so far!! #myntra #musthave,Unknown,12000,0,0.0,0,49,0.0512820512820512,7,12000.0,scraped,very_recent,1,0.0,very_short,1,0,0.0,1,0,0,1,medium,9.392745258631441,9.392745258631441,12000.0,0
6leqSnUtUD4,"HUGE! Affordable Luxe Fall Haul | Chic Home Decor, Fashion, Jewelry & Fragrances that are timeless!",Unknown,3300,0,0.0,5,99,0.1794871794871795,16,660.0,scraped,very_recent,1,1.791759469228055,very_short,1,0,0.0,0,0,0,1,very_long,8.101980731853192,6.493753839851686,1475.8048651498611,0
SKMOEa47g9c,New Eloquii Plus Size Fall Fashion Haul | Ready For Holiday Party's,Unknown,4300,0,0.0,4,67,0.2037037037037037,12,1075.0,scraped,very_recent,1,1.6094379124341003,very_short,1,0,0.0,0,0,0,0,long,8.366602832783736,6.98100574072173,2150.0,0
875dMY53rak,‼️Latest Bollywood inspired wedding outfits haul‼️Flipkart | Meesho | Myntra | #haul #youtubevideo,Unknown,882,0,0.0,1,98,0.0649350649350649,13,882.0,scraped,very_recent,1,0.6931471805599453,very_short,1,0,0.0,0,0,0,0,very_long,6.78332520060396,6.78332520060396,882.0,0
lOPzZ68Aiww,WALMART FALL NEW ARRIVALS! 🍂 10 Walmart Finds Under $30! 🤑 I'M OBSESSED!!!,Unknown,7000,0,0.0,5,74,0.7142857142857143,13,1400.0,scraped,very_recent,1,1.791759469228055,very_short,1,0,0.0,0,1,0,1,very_long,8.853808274977197,7.244941546337007,3130.4951684997054,0
9AYTmZDCW5Q,"LIFE IN SF | Full-Time Mom Life, Fall Fashion Haul + Bay Area Things with Baby",Unknown,1300,0,0.0,1,78,0.3220338983050847,16,1300.0,scraped,very_recent,1,0.6931471805599453,very_short,1,0,0.0,0,0,0,0,very_long,7.170888478512505,7.170888478512505,1300.0,0
imtk8v8ugcY,SHEIN HAUL - Refresh your Wardrobe with Shein✨| Shein Curve Fashion| Shein Fashion Haul|Try on Haul|,Unknown,377,0,0.0,0,100,0.2531645569620253,16,377.0,scraped,very_recent,1,0.0,very_short,1,0,0.0,0,0,0,0,very_long,5.934894195619588,5.934894195619588,377.0,0
tOKmLyeUwvI,FALL FASHION HAUL & TRY ON | FUN & THRIFTY STYLE | WHAT I AM WEARING IN MY 40s,Unknown,1300,0,0.0,5,78,0.9814814814814816,19,260.0,scraped,very_recent,1,1.791759469228055,very_short,1,0,0.0,0,1,0,0,very_long,7.170888478512505,5.564520407322694,581.3776741499453,0
nl4AveZ-Qy8,PRIMARK NEW IN HAUL | Affordable Home & Fashion | Christmas NEW IN!,Unknown,14000,0,0.0,5,67,0.4901960784313725,13,2800.0,scraped,very_recent,1,1.791759469228055,very_short,1,0,0.0,0,0,0,1,long,9.546884034617925,7.937731775260109,6260.990336999411,0
R-WPOfo7-7A,POV: You’re Shopping With Me 🛍️ | Fashion Haul | Chit Chat | Daily Vlog | Life Of Chandni,Unknown,661,0,0.0,6,89,0.2539682539682539,19,110.16666666666669,scraped,very_recent,1,1.9459101490553132,very_short,1,0,0.0,0,0,0,0,very_long,6.495265555937008,4.711030576687569,269.85211999661345,0
ajMGRlCRELw,🍂 AUTUMN PRIMARK HAUL 2025 | New In Primark Fashion/Fall Winter 2025/2026 🍂,Unknown,4600,0,0.0,5,75,0.5,13,920.0,scraped,very_recent,1,1.791759469228055,very_short,1,0,0.0,0,1,0,0,very_long,8.434028950155469,6.825460036255307,2057.182539299806,0
BsjHWMwJWos,"buying my DREAM FALL WARDROBE 🍂🧥 *huge* try on haul, shopping, & closet cleanout! (ultimate guide)",Unknown,27000,0,0.0,30,98,0.2328767123287671,16,900.0,scraped,recent,1,3.4339872044851463,very_short,1,0,0.0,0,0,0,1,very_long,10.203629181337648,6.803505257608338,4929.503017546495,0
s4Iz_xqrCh4,buying my dream wardrobe... online shopping + try-on haul,Unknown,674000,0,0.0,365,57,0.0,9,1846.5753424657532,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,0,0,0,long,13.420986873572868,7.521629432757152,35278.772382580406,0
Ju0914jYfUE,HUGE FALL TRY-ON HAUL ✨ | building my dream fall wardrobe 2025 🍂,Unknown,89000,0,0.0,30,64,0.3863636363636363,13,2966.6666666666665,scraped,recent,1,3.4339872044851463,very_short,1,0,0.0,0,1,0,0,long,11.39640288460621,7.995531288905561,16249.102539319927,0
EGXZjS21uw0,HUGE Y2K Thrift Haul!,Unknown,1200000,0,0.0,365,21,0.5,4,3287.671232876712,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,1,0,1,short,13.997832948091215,8.098238881593101,62810.87071082565,0
lYEHX1BnfX4,*HUGE* Walmart Fall Fashion Haul 🍂 (30+ New Arrivals You Need To See!),Unknown,60000,0,0.0,30,70,0.2857142857142857,13,2000.0,scraped,recent,1,3.4339872044851463,very_short,1,0,0.0,0,1,0,1,long,11.002116507732017,7.601402334583733,10954.451150103323,0
6dnIpPr5D8Y,my 18 best recent purchases // end of summer + pre-fall,Unknown,69000,0,0.0,60,55,0.0,11,1150.0,scraped,month_old,0,4.110873864173311,very_short,1,0,0.0,1,1,0,0,long,11.141876276228,7.048386408721883,8907.86169627706,0
DoiJVDlxLXo,"my 33 best recent purchases (timeless, high quality, & chic things)",Unknown,63000,0,0.0,30,67,0.0,11,2100.0,scraped,recent,1,3.4339872044851463,very_short,1,0,0.0,1,1,0,0,long,11.050905878263567,7.650168700845001,11502.173707608488,0
wh4PwZI8bK4,My INSANE Recent Pickups | Men’s Fashion Clothing Haul,Unknown,276000,0,0.0,365,54,0.2954545454545454,9,756.1643835616438,scraped,quarter_old,0,5.902633333401366,very_short,1,0,0.0,0,0,0,0,long,12.52815976788113,6.6295803811998955,14446.5002634899,0
IebY48WWISo,"SHOPPING VLOG💌 hugee clothing haul, back to school essentials, fall inspo!",Unknown,72000,0,0.0,30,74,0.2,11,2400.0,scraped,recent,1,3.4339872044851463,very_short,1,0,0.0,0,0,0,1,very_long,11.184435286790631,7.783640596221253,13145.341380123986,0
uvn6nfhQ2jg,HUGE FALL HAUL 2025 🧸🩰🍂  I Finally Bought EVERYTHING From My Wishlist!,Unknown,41000,0,0.0,21,70,0.56,12,1952.3809523809523,scraped,recent,1,3.091042453358316,very_short,1,0,0.0,0,1,0,1,long,10.62135173563291,7.577316971957825,8946.933499675688,0
